StudentID,Course Id,Instructor id,Prior Course Grade,Assignment1,Assignment2,Exam,Exam  grades,WEEK1(online libray usage),Average1,Week2(online library usage),Average 2,Week3(Online library usage),Average3,Week(Online library usage),Average4,Week5(Online library usage),Average5,week6(Online library usage),Average 6,week7(Online library usage),Average7,Week1(Library visit),,week2(Library visit),,week3(Library visit),,week4(Library visit),,week5(Library visit),,week6(Library visit),,week7(Library visit),,Quiz attempts,Week1(Engagement Rating),Average,Week2(Engagement Rating),Average,Week3(Engagement Rating),Average,Week4(Engagement Rating),Average,Week5(Engagement Rating),Average,Week6(Engagement Rating),Average,Week7(Engagement Rating),Average,Course access week1,Activity Behaviour1 ,Course access week2,Activity behaviour 2,course access week3,Activity behaviour3,course access week4,Activity behaviour 4,course accessweek5,Activity behaviour week5,course accessweek6,Activity behaviour Week6,courseaccessweek7,Activity Behaviour 7,Assignment 1,Assignment submitted,Assignment 2,Assignment 2
12011,161.321,345678,0.27,0.84,0.27,0.66,High risk,2,3.25,0,3.48,6,3.45,4,3.71,1,3.83,3,3.37,2,3.22,4,3.24,2,3.45,7,3.23,0,3.27,1,3.92,2,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,1,Active,3,Active,8,Veryactive,2,Less Active,2,Less Active,4,Active,,,,
12047,161.321,345678,0.71,0.67,0.64,0.49,High risk,6,3.25,1,3.48,0,3.45,7,3.71,5,3.83,6,3.37,1,3.22,5,3.24,2,3.45,3,3.23,2,3.27,6,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,4,Active,5,Active,6,Veryactive,4,Active,6,Very Active,9,Very Active,,,,
11983,161.321,345678,0.88,0.55,0.76,0.62,High risk,7,3.25,1,3.48,7,3.45,6,3.71,6,3.83,3,3.37,1,3.22,2,3.24,4,3.45,6,3.23,7,3.27,6,3.92,7,3.98,5,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,8,Veryactive,7,Veryactive,1,Less Active,4,Active,5,Active,,,,
11825,161.321,345678,0.77,0.73,0.64,0.83,Low risk,5,3.25,7,3.48,5,3.45,3,3.71,7,3.83,7,3.37,6,3.22,0,3.24,6,3.45,5,3.23,0,3.27,3,3.92,1,3.98,1,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,8,Veryactive,3,active,4,Active,6,Very Active,9,Very Active,,,,
11844,161.321,345678,0.74,0.95,0.78,0.21,High risk,4,3.25,2,3.48,3,3.45,5,3.71,3,3.83,6,3.37,2,3.22,1,3.24,1,3.45,1,3.23,7,3.27,2,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,5,Active,2,Active,7,Veryactive,4,active,6,Very active,4,Active,8,Very Active,,,,
11950,161.321,345678,0.27,0.23,0.53,0.77,Medium risk,1,3.25,5,3.48,1,3.45,5,3.71,7,3.83,1,3.37,0,3.22,3,3.24,6,3.45,7,3.23,1,3.27,2,3.92,6,3.98,1,4.12,,,,,,,,,,,,,,,,2,LessActive,2,Active,8,Veryactive,7,Veryactive,1,Less Active,1,Less Active,3,Active,,,,
11916,161.321,345678,0.34,0.98,0.66,0.28,High risk,4,3.25,6,3.48,4,3.45,2,3.71,2,3.83,5,3.37,7,3.22,5,3.24,7,3.45,1,3.23,7,3.27,3,3.92,7,3.98,2,4.12,,,,,,,,,,,,,,,,6,Very active,4,Active,7,Veryactive,2,lessactive,8,Very active,4,Active,1,Less Active,,,,
11965,161.321,345678,0.38,0.97,0.33,0.25,High risk,7,3.25,3,3.48,1,3.45,4,3.71,3,3.83,3,3.37,4,3.22,4,3.24,2,3.45,1,3.23,1,3.27,2,3.92,2,3.98,2,4.12,,,,,,,,,,,,,,,,4,Active,4,Active,9,Veryactive,7,Veryactive,5,Active,9,Very Active,8,Very Active,,,,
11858,161.321,345678,0.83,0.97,0.53,0.54,High risk,0,3.25,5,3.48,1,3.45,4,3.71,6,3.83,6,3.37,4,3.22,6,3.24,2,3.45,1,3.23,6,3.27,4,3.92,2,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,2,Active,8,Veryactive,1,lessactive,3,Active,1,Less Active,2,Less Active,,,,
12006,161.321,345678,0.67,0.23,0.44,0.39,High risk,4,3.25,2,3.48,0,3.45,3,3.71,1,3.83,5,3.37,1,3.22,1,3.24,4,3.45,6,3.23,3,3.27,6,3.92,1,3.98,3,4.12,,,,,,,,,,,,,,,,8,Very active,8,Very active,5,Active,2,lessactive,5,Active,7,Very Active,5,Active,,,,
12034,161.321,345678,0.24,0.46,0.72,0.83,Low risk,4,3.25,2,3.48,7,3.45,6,3.71,1,3.83,1,3.37,0,3.22,2,3.24,1,3.45,1,3.23,4,3.27,6,3.92,4,3.98,6,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,3,Active,3,active,4,Active,6,Very Active,3,Active,,,,
11842,161.321,345678,0.52,0.49,0.31,0.94,Low risk,4,3.25,7,3.48,4,3.45,7,3.71,6,3.83,6,3.37,5,3.22,2,3.24,0,3.45,1,3.23,3,3.27,6,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,1,lessactive,7,Veryactive,1,Less Active,8,Very Active,4,Active,,,,
11999,161.321,345678,0.89,0.38,0.95,0.99,Low risk,7,3.25,6,3.48,6,3.45,2,3.71,7,3.83,2,3.37,6,3.22,1,3.24,7,3.45,3,3.23,1,3.27,6,3.92,2,3.98,4,4.12,,,,,,,,,,,,,,,,5,Active,6,Very active,5,Active,8,Veryactive,6,Very active,9,Very Active,9,Very Active,,,,
11980,161.321,345678,0.33,0.48,0.69,0.22,High risk,0,3.25,4,3.48,0,3.45,1,3.71,6,3.83,2,3.37,3,3.22,0,3.24,4,3.45,7,3.23,0,3.27,7,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,1,LessActive,1,Active,1,lessactive,4,active,8,Very active,6,Very Active,3,Active,,,,
12056,161.321,345678,0.57,0.69,0.53,0.76,Medium risk,1,3.25,0,3.48,3,3.45,1,3.71,6,3.83,5,3.37,4,3.22,0,3.24,0,3.45,0,3.23,1,3.27,4,3.92,3,3.98,1,4.12,,,,,,,,,,,,,,,,5,Active,9,Very active,1,lessactive,3,active,2,Less Active,8,Very Active,6,Very Active,,,,
11935,161.321,345678,0.49,0.24,0.72,0.36,High risk,1,3.25,4,3.48,5,3.45,7,3.71,2,3.83,1,3.37,4,3.22,5,3.24,2,3.45,1,3.23,0,3.27,2,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,3,Active,8,Very active,6,Veryactive,3,active,4,Active,2,Less Active,2,Less Active,,,,
11873,161.321,345678,0.77,0.64,0.73,0.85,Low risk,7,3.25,0,3.48,3,3.45,5,3.71,7,3.83,3,3.37,0,3.22,0,3.24,1,3.45,0,3.23,3,3.27,1,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,5,Active,2,lessactive,3,Active,1,Less Active,6,Very Active,,,,
11951,161.321,345678,0.48,0.93,0.37,0.75,Medium risk,0,3.25,6,3.48,3,3.45,7,3.71,4,3.83,1,3.37,3,3.22,2,3.24,3,3.45,0,3.23,6,3.27,4,3.92,4,3.98,6,4.12,,,,,,,,,,,,,,,,1,LessActive,2,Active,9,Veryactive,8,Veryactive,3,Active,7,Very Active,8,Very Active,,,,
11931,161.321,345678,0.24,0.61,0.38,0.6,High risk,4,3.25,2,3.48,5,3.45,7,3.71,3,3.83,3,3.37,1,3.22,0,3.24,6,3.45,6,3.23,3,3.27,3,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,2,LessActive,2,Active,4,Active,6,Veryactive,8,Very active,2,Less Active,3,Active,,,,
11840,161.321,345678,0.95,0.57,0.39,0.22,High risk,0,3.25,6,3.48,6,3.45,2,3.71,3,3.83,0,3.37,7,3.22,2,3.24,6,3.45,7,3.23,6,3.27,2,3.92,4,3.98,2,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,6,Veryactive,1,lessactive,1,Less Active,1,Less Active,6,Very Active,,,,
11976,161.321,345678,0.31,0.62,0.44,0.74,Medium risk,4,3.25,4,3.48,6,3.45,3,3.71,4,3.83,0,3.37,5,3.22,1,3.24,5,3.45,2,3.23,7,3.27,4,3.92,3,3.98,2,4.12,,,,,,,,,,,,,,,,4,Active,1,Active,9,Veryactive,7,Veryactive,5,Active,3,Active,3,Active,,,,
11845,161.321,345678,0.32,0.66,0.53,0.53,High risk,0,3.25,4,3.48,5,3.45,2,3.71,2,3.83,3,3.37,0,3.22,7,3.24,6,3.45,5,3.23,7,3.27,2,3.92,2,3.98,1,4.12,,,,,,,,,,,,,,,,7,Very active,9,Very active,8,Veryactive,6,Veryactive,6,Very active,5,Active,4,Active,,,,
11889,161.321,345678,0.74,0.76,0.7,0.97,Low risk,3,3.25,3,3.48,1,3.45,1,3.71,7,3.83,1,3.37,1,3.22,3,3.24,3,3.45,4,3.23,7,3.27,4,3.92,7,3.98,2,4.12,,,,,,,,,,,,,,,,7,Very active,3,Active,6,Veryactive,3,active,6,Very active,6,Very Active,9,Very Active,,,,
11869,161.321,345678,0.24,0.82,0.87,0.31,High risk,6,3.25,1,3.48,6,3.45,2,3.71,0,3.83,2,3.37,3,3.22,7,3.24,1,3.45,0,3.23,6,3.27,1,3.92,7,3.98,5,4.12,,,,,,,,,,,,,,,,4,Active,3,Active,4,Active,1,lessactive,8,Very active,3,Active,9,Very Active,,,,
12052,161.321,345678,0.32,0.67,0.24,0.45,High risk,1,3.25,5,3.48,4,3.45,5,3.71,7,3.83,4,3.37,1,3.22,1,3.24,1,3.45,2,3.23,0,3.27,1,3.92,6,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,5,Active,1,lessactive,4,active,3,Active,7,Very Active,1,Less Active,,,,
11829,161.321,345678,0.31,0.83,0.26,0.8,Medium risk,5,3.25,4,3.48,4,3.45,7,3.71,5,3.83,1,3.37,6,3.22,7,3.24,7,3.45,3,3.23,6,3.27,4,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,5,Active,5,Active,3,Active,9,Veryactive,8,Very active,9,Very Active,4,Active,,,,
11945,161.321,345678,0.93,0.37,0.77,0.99,Low risk,5,3.25,1,3.48,3,3.45,5,3.71,6,3.83,0,3.37,6,3.22,1,3.24,1,3.45,2,3.23,7,3.27,4,3.92,3,3.98,7,4.12,,,,,,,,,,,,,,,,7,Very active,2,Active,3,Active,2,lessactive,3,Active,8,Very Active,9,Very Active,,,,
11848,161.321,345678,0.93,0.95,0.56,0.65,High risk,2,3.25,0,3.48,1,3.45,2,3.71,7,3.83,0,3.37,6,3.22,6,3.24,0,3.45,7,3.23,6,3.27,1,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,6,Very active,6,Veryactive,3,active,4,Active,8,Very Active,6,Very Active,,,,
11826,161.321,345678,0.5,0.3,0.69,0.24,High risk,0,3.25,2,3.48,7,3.45,4,3.71,1,3.83,5,3.37,5,3.22,4,3.24,5,3.45,2,3.23,6,3.27,7,3.92,5,3.98,4,4.12,,,,,,,,,,,,,,,,2,LessActive,1,Active,7,Veryactive,2,lessactive,4,Active,8,Very Active,4,Active,,,,
11998,161.321,345678,0.48,0.55,0.9,0.81,Low risk,1,3.25,7,3.48,7,3.45,1,3.71,7,3.83,2,3.37,6,3.22,4,3.24,5,3.45,6,3.23,4,3.27,7,3.92,2,3.98,2,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,8,Veryactive,8,Veryactive,6,Very active,7,Very Active,8,Very Active,,,,
11963,161.321,345678,0.95,0.7,0.23,0.35,High risk,5,3.25,6,3.48,2,3.45,7,3.71,5,3.83,3,3.37,0,3.22,7,3.24,3,3.45,3,3.23,6,3.27,1,3.92,6,3.98,6,4.12,,,,,,,,,,,,,,,,9,Very active,2,Active,5,Active,4,active,6,Very active,4,Active,2,Less Active,,,,
11876,161.321,345678,0.22,0.74,0.7,0.59,High risk,1,3.25,7,3.48,5,3.45,0,3.71,1,3.83,0,3.37,5,3.22,3,3.24,4,3.45,4,3.23,4,3.27,7,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,4,Active,6,Very active,5,Active,1,lessactive,7,Very active,6,Very Active,8,Very Active,,,,
12029,161.321,345678,0.98,0.53,0.75,0.66,High risk,5,3.25,0,3.48,1,3.45,3,3.71,0,3.83,6,3.37,0,3.22,6,3.24,3,3.45,1,3.23,2,3.27,1,3.92,1,3.98,4,4.12,,,,,,,,,,,,,,,,8,Very active,2,Active,4,Active,3,active,8,Very active,2,Less Active,3,Active,,,,
11952,161.321,345678,0.3,0.95,0.91,0.21,High risk,4,3.25,7,3.48,1,3.45,1,3.71,2,3.83,3,3.37,1,3.22,5,3.24,6,3.45,2,3.23,4,3.27,2,3.92,3,3.98,1,4.12,,,,,,,,,,,,,,,,7,Very active,9,Very active,2,lessactive,6,Veryactive,9,Very active,8,Very Active,5,Active,,,,
12022,161.321,345678,0.68,0.47,0.42,0.65,High risk,2,3.25,6,3.48,5,3.45,4,3.71,3,3.83,3,3.37,3,3.22,2,3.24,7,3.45,5,3.23,1,3.27,2,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,8,Veryactive,6,Veryactive,9,Very active,4,Active,6,Very Active,,,,
11890,161.321,345678,0.92,0.4,0.83,0.53,High risk,1,3.25,3,3.48,2,3.45,5,3.71,0,3.83,6,3.37,1,3.22,2,3.24,4,3.45,6,3.23,0,3.27,1,3.92,2,3.98,6,4.12,,,,,,,,,,,,,,,,4,Active,1,Active,6,Veryactive,9,Veryactive,6,Very active,7,Very Active,2,Less Active,,,,
11908,161.321,345678,0.86,0.76,0.23,0.67,Medium risk,0,3.25,1,3.48,3,3.45,6,3.71,1,3.83,4,3.37,5,3.22,5,3.24,6,3.45,2,3.23,1,3.27,2,3.92,1,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,1,Active,1,lessactive,5,active,2,Less Active,7,Very Active,9,Very Active,,,,
11901,161.321,345678,0.74,0.72,0.99,0.39,High risk,7,3.25,7,3.48,0,3.45,4,3.71,0,3.83,7,3.37,2,3.22,6,3.24,1,3.45,0,3.23,0,3.27,6,3.92,2,3.98,7,4.12,,,,,,,,,,,,,,,,6,Very active,5,Active,1,lessactive,9,Veryactive,6,Very active,5,Active,7,Very Active,,,,
11822,161.321,345678,0.62,0.34,0.87,0.86,Low risk,5,3.25,3,3.48,5,3.45,3,3.71,4,3.83,6,3.37,0,3.22,5,3.24,5,3.45,5,3.23,0,3.27,1,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,3,Active,4,Active,4,active,3,Active,4,Active,8,Very Active,,,,
11899,161.321,345678,0.28,0.57,0.74,0.35,High risk,2,3.25,4,3.48,6,3.45,0,3.71,5,3.83,5,3.37,4,3.22,6,3.24,1,3.45,6,3.23,2,3.27,5,3.92,2,3.98,5,4.12,,,,,,,,,,,,,,,,5,Active,8,Very active,9,Veryactive,6,Veryactive,6,Very active,9,Very Active,2,Less Active,,,,
11909,161.321,345678,0.73,0.23,0.44,0.69,Medium risk,5,3.25,6,3.48,3,3.45,4,3.71,3,3.83,4,3.37,1,3.22,6,3.24,2,3.45,1,3.23,2,3.27,7,3.92,1,3.98,4,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,5,Active,2,lessactive,1,Less Active,6,Very Active,3,Active,,,,
12046,161.321,345678,0.3,0.65,0.42,0.62,High risk,1,3.25,4,3.48,4,3.45,5,3.71,6,3.83,1,3.37,4,3.22,0,3.24,5,3.45,4,3.23,4,3.27,2,3.92,7,3.98,6,4.12,,,,,,,,,,,,,,,,2,LessActive,7,Very active,8,Veryactive,8,Veryactive,7,Very active,7,Very Active,4,Active,,,,
11814,161.321,345678,0.61,0.21,0.29,0.54,High risk,3,3.25,7,3.48,5,3.45,5,3.71,5,3.83,2,3.37,2,3.22,1,3.24,7,3.45,7,3.23,7,3.27,4,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,4,Active,4,Active,8,Veryactive,2,lessactive,7,Very active,8,Very Active,8,Very Active,,,,
12050,161.321,345678,0.42,0.79,0.44,0.38,High risk,0,3.25,1,3.48,4,3.45,4,3.71,5,3.83,1,3.37,2,3.22,2,3.24,7,3.45,6,3.23,4,3.27,3,3.92,3,3.98,1,4.12,,,,,,,,,,,,,,,,6,Very active,3,Active,7,Veryactive,5,active,2,Less Active,8,Very Active,1,Less Active,,,,
11851,161.321,345678,0.6,0.78,0.89,0.36,High risk,3,3.25,3,3.48,1,3.45,6,3.71,6,3.83,0,3.37,2,3.22,0,3.24,3,3.45,1,3.23,0,3.27,3,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,1,LessActive,6,Very active,8,Veryactive,2,lessactive,7,Very active,9,Very Active,2,Less Active,,,,
11970,161.321,345678,0.28,0.3,0.69,0.84,Low risk,7,3.25,2,3.48,1,3.45,2,3.71,5,3.83,2,3.37,6,3.22,0,3.24,3,3.45,6,3.23,0,3.27,3,3.92,2,3.98,4,4.12,,,,,,,,,,,,,,,,1,LessActive,2,Active,2,lessactive,2,lessactive,3,Active,5,Active,1,Less Active,,,,
11878,161.321,345678,0.44,0.8,0.71,0.75,Medium risk,6,3.25,6,3.48,1,3.45,5,3.71,3,3.83,6,3.37,1,3.22,1,3.24,3,3.45,1,3.23,6,3.27,2,3.92,2,3.98,4,4.12,,,,,,,,,,,,,,,,7,Very active,2,Active,3,Active,3,active,2,Less Active,4,Active,9,Very Active,,,,
11821,161.321,345678,0.82,0.63,0.95,0.49,High risk,5,3.25,0,3.48,2,3.45,0,3.71,2,3.83,2,3.37,0,3.22,4,3.24,4,3.45,0,3.23,2,3.27,6,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,1,LessActive,5,Active,5,Active,7,Veryactive,7,Very active,8,Very Active,6,Very Active,,,,
11973,161.321,345678,0.82,0.44,0.44,0.59,High risk,3,3.25,3,3.48,4,3.45,4,3.71,2,3.83,2,3.37,0,3.22,0,3.24,0,3.45,5,3.23,6,3.27,4,3.92,1,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,9,Veryactive,4,active,7,Very active,4,Active,1,Less Active,,,,
11906,161.321,345678,0.22,0.67,0.88,0.39,High risk,2,3.25,6,3.48,4,3.45,6,3.71,5,3.83,4,3.37,4,3.22,1,3.24,3,3.45,0,3.23,5,3.27,1,3.92,7,3.98,4,4.12,,,,,,,,,,,,,,,,9,Very active,2,Active,2,lessactive,2,lessactive,1,Less Active,7,Very Active,7,Very Active,,,,
12023,161.321,345678,0.81,0.46,0.89,0.71,Medium risk,5,3.25,5,3.48,3,3.45,0,3.71,0,3.83,4,3.37,6,3.22,7,3.24,2,3.45,5,3.23,1,3.27,1,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,1,LessActive,9,Very active,4,Active,8,Veryactive,2,Less Active,9,Very Active,5,Active,,,,
11868,161.321,345678,0.62,0.69,0.23,0.35,High risk,3,3.25,6,3.48,3,3.45,7,3.71,7,3.83,5,3.37,6,3.22,5,3.24,4,3.45,3,3.23,2,3.27,7,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,4,Active,4,active,7,Very active,1,Less Active,9,Very Active,,,,
11959,161.321,345678,0.92,0.7,0.78,0.33,High risk,2,3.25,1,3.48,4,3.45,5,3.71,4,3.83,0,3.37,0,3.22,1,3.24,5,3.45,2,3.23,3,3.27,6,3.92,4,3.98,2,4.12,,,,,,,,,,,,,,,,3,Active,4,Active,2,lessactive,4,active,6,Very active,8,Very Active,6,Very Active,,,,
12133,161.321,345678,0.77,0.79,0.99,0.85,Low risk,6,3.25,2,3.48,1,3.45,4,3.71,3,3.83,2,3.37,6,3.22,3,3.24,0,3.45,7,3.23,1,3.27,2,3.92,5,3.98,5,4.12,,,,,,,,,,,,,,,,6,Very active,9,Very active,5,Active,1,lessactive,6,Very active,7,Very Active,9,Very Active,,,,
11937,161.321,345678,0.52,0.26,0.45,0.2,High risk,0,3.25,7,3.48,6,3.45,3,3.71,2,3.83,1,3.37,7,3.22,3,3.24,3,3.45,2,3.23,6,3.27,3,3.92,3,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,1,Active,3,Active,8,Veryactive,2,Less Active,1,Less Active,5,Active,,,,
11855,161.321,345678,0.54,0.81,0.47,0.94,Low risk,7,3.25,1,3.48,7,3.45,2,3.71,1,3.83,3,3.37,4,3.22,5,3.24,4,3.45,6,3.23,2,3.27,4,3.92,7,3.98,6,4.12,,,,,,,,,,,,,,,,3,Active,6,Very active,4,Active,3,active,8,Very active,3,Active,9,Very Active,,,,
11856,161.321,345678,0.57,0.93,0.88,0.58,High risk,0,3.25,1,3.48,0,3.45,2,3.71,6,3.83,1,3.37,1,3.22,0,3.24,4,3.45,6,3.23,1,3.27,7,3.92,7,3.98,6,4.12,,,,,,,,,,,,,,,,2,LessActive,4,Active,5,Active,1,lessactive,4,Active,5,Active,2,Less Active,,,,
11994,161.321,345678,0.65,0.24,0.67,0.89,Low risk,2,3.25,4,3.48,3,3.45,6,3.71,1,3.83,1,3.37,4,3.22,1,3.24,1,3.45,0,3.23,3,3.27,4,3.92,1,3.98,6,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,5,Active,7,Veryactive,5,Active,1,Less Active,6,Very Active,,,,
11940,161.321,345678,0.98,0.27,0.8,0.76,Medium risk,3,3.25,7,3.48,0,3.45,5,3.71,0,3.83,0,3.37,3,3.22,6,3.24,7,3.45,0,3.23,7,3.27,1,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,4,Active,3,Active,1,lessactive,9,Veryactive,7,Very active,2,Less Active,5,Active,,,,
12043,161.321,345678,0.56,0.63,0.59,0.82,Low risk,4,3.25,5,3.48,7,3.45,3,3.71,3,3.83,5,3.37,1,3.22,0,3.24,2,3.45,3,3.23,7,3.27,5,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,8,Very active,3,Active,5,Active,2,lessactive,2,Less Active,3,Active,2,Less Active,,,,
12003,161.321,345678,0.87,0.99,0.61,0.98,Low risk,1,3.25,4,3.48,5,3.45,6,3.71,7,3.83,2,3.37,1,3.22,0,3.24,1,3.45,4,3.23,1,3.27,6,3.92,5,3.98,6,4.12,,,,,,,,,,,,,,,,7,Very active,3,Active,9,Veryactive,6,Veryactive,5,Active,8,Very Active,4,Active,,,,
12044,161.321,345678,0.57,0.62,0.67,0.67,Medium risk,3,3.25,0,3.48,7,3.45,1,3.71,4,3.83,1,3.37,1,3.22,5,3.24,3,3.45,0,3.23,5,3.27,1,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,9,Very active,3,Active,4,active,9,Very active,1,Less Active,3,Active,,,,
11964,161.321,345678,0.81,0.53,0.75,0.23,High risk,6,3.25,1,3.48,6,3.45,2,3.71,7,3.83,0,3.37,5,3.22,6,3.24,2,3.45,1,3.23,2,3.27,7,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,8,Very active,5,Active,6,Veryactive,7,Veryactive,9,Very active,3,Active,6,Very Active,,,,
11887,161.321,345678,0.29,0.67,0.6,0.65,High risk,6,3.25,6,3.48,2,3.45,2,3.71,4,3.83,4,3.37,5,3.22,4,3.24,0,3.45,7,3.23,4,3.27,6,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,8,Very active,4,Active,1,lessactive,4,active,4,Active,7,Very Active,5,Active,,,,
11966,161.321,345678,0.79,0.6,0.66,0.54,High risk,1,3.25,4,3.48,4,3.45,1,3.71,7,3.83,4,3.37,7,3.22,0,3.24,0,3.45,6,3.23,6,3.27,5,3.92,2,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,5,Active,7,Veryactive,2,lessactive,6,Very active,3,Active,7,Very Active,,,,
11849,161.321,345678,0.87,0.39,0.88,0.97,Low risk,3,3.25,5,3.48,4,3.45,5,3.71,7,3.83,6,3.37,7,3.22,6,3.24,3,3.45,1,3.23,3,3.27,6,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,2,LessActive,9,Very active,4,Active,6,Veryactive,5,Active,8,Very Active,5,Active,,,,
11942,161.321,345678,0.84,0.94,0.68,0.71,Medium risk,0,3.25,3,3.48,4,3.45,3,3.71,3,3.83,2,3.37,6,3.22,6,3.24,1,3.45,3,3.23,6,3.27,4,3.92,4,3.98,2,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,1,lessactive,9,Veryactive,6,Very active,7,Very Active,8,Very Active,,,,
11867,161.321,345678,0.25,0.27,0.93,0.46,High risk,2,3.25,7,3.48,2,3.45,1,3.71,5,3.83,4,3.37,2,3.22,4,3.24,1,3.45,3,3.23,0,3.27,3,3.92,5,3.98,7,4.12,,,,,,,,,,,,,,,,3,Active,9,Very active,3,Active,2,lessactive,2,Less Active,8,Very Active,1,Less Active,,,,
11927,161.321,345678,0.99,0.9,0.57,0.26,High risk,5,3.25,3,3.48,5,3.45,3,3.71,6,3.83,2,3.37,1,3.22,4,3.24,2,3.45,6,3.23,0,3.27,2,3.92,2,3.98,6,4.12,,,,,,,,,,,,,,,,3,Active,1,Active,2,lessactive,8,Veryactive,3,Active,1,Less Active,2,Less Active,,,,
12026,161.321,345678,0.31,0.47,0.65,0.88,Low risk,0,3.25,3,3.48,4,3.45,0,3.71,1,3.83,2,3.37,0,3.22,5,3.24,6,3.45,4,3.23,5,3.27,2,3.92,4,3.98,3,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,1,lessactive,6,Veryactive,4,Active,4,Active,2,Less Active,,,,
12163,161.321,345678,0.52,0.37,0.7,0.8,Medium risk,1,3.25,3,3.48,4,3.45,7,3.71,3,3.83,7,3.37,1,3.22,4,3.24,3,3.45,7,3.23,0,3.27,5,3.92,1,3.98,1,4.12,,,,,,,,,,,,,,,,7,Very active,9,Very active,8,Veryactive,4,active,5,Active,4,Active,5,Active,,,,
11912,161.321,345678,0.24,0.63,0.6,0.85,Low risk,0,3.25,6,3.48,5,3.45,3,3.71,6,3.83,2,3.37,5,3.22,6,3.24,7,3.45,0,3.23,3,3.27,4,3.92,6,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,4,Active,4,active,4,Active,3,Active,6,Very Active,,,,
12002,161.321,345678,0.48,0.75,0.63,0.66,High risk,4,3.25,0,3.48,4,3.45,0,3.71,1,3.83,6,3.37,3,3.22,4,3.24,0,3.45,7,3.23,5,3.27,2,3.92,1,3.98,4,4.12,,,,,,,,,,,,,,,,1,LessActive,1,Active,3,Active,9,Veryactive,1,Less Active,9,Very Active,7,Very Active,,,,
12009,161.321,345678,0.44,0.95,0.5,0.71,Medium risk,2,3.25,6,3.48,3,3.45,0,3.71,3,3.83,5,3.37,0,3.22,5,3.24,7,3.45,7,3.23,0,3.27,4,3.92,5,3.98,7,4.12,,,,,,,,,,,,,,,,4,Active,7,Very active,3,Active,8,Veryactive,7,Very active,3,Active,3,Active,,,,
11902,161.321,345678,0.41,0.81,0.28,0.6,High risk,3,3.25,3,3.48,7,3.45,4,3.71,3,3.83,3,3.37,2,3.22,1,3.24,7,3.45,4,3.23,1,3.27,4,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,2,LessActive,1,Active,2,lessactive,9,Veryactive,5,Active,7,Very Active,6,Very Active,,,,
11914,161.321,345678,0.74,0.31,0.47,0.23,High risk,1,3.25,6,3.48,6,3.45,1,3.71,6,3.83,1,3.37,5,3.22,2,3.24,6,3.45,0,3.23,3,3.27,6,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,3,Active,3,Active,7,Veryactive,7,Very active,3,Active,2,Less Active,,,,
